InventoryID,Glottocode,LanguageName,Macroarea,Source,n_segments
1483,aari1239,Aari,Africa,ph,36
1617,abar1238,Mungbam,Africa,ph,36
1160,abau1245,Abau,Papunesia,ph,14
649,abid1235,Abidji,Africa,aa,39
1526,abid1235,Abidji,Africa,ph,38
1914,abip1241,Abipon,South America,saphon,23
235,abip1241,ABIPON,South America,upsid,20
1923,abis1238,Aʔɨwa,South America,saphon,27
2468,abkh1244,Abkhaz,Eurasia,ea,62
2552,abkh1244,Abkhaz,Eurasia,ea,70
1297,abua1244,Abua,Africa,ph,40
1701,abuj1237,Abujmaria,Eurasia,ra,39
1521,abur1243,Abure,Africa,ph,38
587,acat1239,TLAPANEC,North America,upsid,30
2548,acha1249,Achang,Eurasia,ea,59
1803,acha1250,Achagua,South America,saphon,29
1428,ache1245,Asharon,Africa,ph,38
2068,ache1246,Aché,South America,saphon,34
348,ache1246,ACHE,South America,upsid,21
1093,achi1257,Acehnese,Eurasia,ph,55
199,achu1247,ACHUMAWI,North America,upsid,23
1946,achu1248,Achuar-Shiwiar,South America,saphon,27
1433,acol1236,Acholi,Africa,ph,29
712,adam1253,Fulfulde,Africa,aa,34
1234,adam1253,Adamawa Fulfulde; Adamawa Fulani,Africa,ph,36
1241,adam1253,Fulfulde (Cameroon),Africa,ph,47
1253,adam1253,fulfulde (fuunaangere),Africa,ph,39
692,adan1247,Dangme,Africa,aa,39
1090,adan1251,Adang,Papunesia,ph,40
650,adio1239,Adioukrou,Africa,aa,31
1527,adio1239,Adioukrou,Africa,ph,32
2931,adny1235,Adnyamathanha,Australia,er,27
2349,adyg1241,Adyghe,Eurasia,ea,59
41,adze1240,Adzera,Papunesia,spa,25
200,adze1240,ADZERA,Papunesia,upsid,25
198,afad1236,KOTOKO,Africa,upsid,36
1342,afar1241,Afar,Africa,ph,27
1295,afit1238,Afitti,Africa,ph,26
1395,afri1274,Afrikaans,Africa,ph,39
1524,aghe1239,Aghem,Africa,ph,49
204,aghe1239,AGHEM,Africa,upsid,35
2880,aghu1254,Aghu Tharnggala,Australia,er,27
1947,agua1253,Aguaruna,South America,saphon,20
1400,ahan1243,Ahanta,Africa,ph,40
1544,ahan1244,Ahaan,Africa,ph,43
1014,aheu1239,So,Eurasia,ph,72
1216,aheu1239,Aheu; Thavung,Eurasia,ph,47
206,ahte1237,AHTNA,North America,upsid,35
2118,aika1237,Aikanã,South America,saphon,25
563,aika1237,HUARI,South America,upsid,32
196,ainu1240,Ainu,Eurasia,spa,17
207,ainu1240,AINU,Eurasia,upsid,16
651,ajab1235,Adja,Africa,aa,45
652,ajab1235,Adja,Africa,aa,37
1250,ajas1235,aja,Africa,ph,48
1807,ajyi1238,Ashéninka,South America,saphon,26
655,akan1250,Akan,Africa,aa,31
1245,akan1250,Akan,Africa,ph,60
140,akan1250,Akan,Africa,spa,40
208,akan1250,AKAN,Africa,upsid,35
1572,akas1242,Akasilimi,Africa,ph,52
1873,akaw1239,Ingarikó,South America,saphon,21
209,akaw1239,AKAWAIO,South America,upsid,23
2608,akha1245,Akha,Eurasia,ea,57
1162,akha1245,Akha,Eurasia,ph,44
1095,akla1241,Aklan,Papunesia,ph,20
656,akoo1248,Akɔɔse,Africa,aa,44
1554,akoo1248,Akoose,Africa,ph,32
1532,akpe1248,Akpes,Africa,ph,34
2069,akun1241,Akuntsú,South America,saphon,22
1862,akur1238,Akurio,South America,saphon,24
79,alab1237,Alabama,North America,spa,21
210,alab1237,ALABAMA,North America,upsid,17
1451,alab1254,Alaaba,Africa,ph,62
221,alam1246,ALAMBLAK,Papunesia,upsid,25
2681,alaw1244,Alawa,Australia,er,26
50,alaw1244,Alawa,Australia,spa,28
214,alaw1244,ALAWA,Australia,upsid,26
61,aleu1260,Aleut,North America,spa,36
213,aleu1260,ALEUT,North America,upsid,27
1529,alla1248,Alladian,Africa,ph,36
212,alla1248,ALLADIAN,Africa,upsid,36
2908,alng1239,Alngith,Australia,er,28
2412,alut1245,Alutor,Eurasia,ea,27
2702,alya1239,Alyawarr,Australia,er,43
1163,alya1239,Alyawarra,Australia,ph,32
1998,amah1246,Amahuaca,South America,saphon,23
120,amah1246,Amahuaca,South America,spa,22
216,amah1246,AMAHUACA,South America,upsid,22
1164,aman1265,Amanab,Papunesia,ph,19
2666,amar1271,Amurdak,Australia,er,24
1920,amar1274,Amarakaeri,South America,saphon,33
504,amas1236,NYIMANG,Africa,upsid,25
1091,ambe1247,Ambele,Africa,ph,51
1684,ambo1250,Ambon Malay,Papunesia,ph,23
1159,ambu1247,Abulas,Papunesia,ph,24
2534,amdo1237,Khalong Tibetan,Eurasia,ea,59
2553,amdo1237,gSerpa,Eurasia,ea,58
2614,amdo1237,Themchen Tibetan,Eurasia,ea,49
202,amel1241,AMELE,Papunesia,upsid,20
2156,amha1245,Amharic,Africa,ph,68
131,amha1245,Amharic,Africa,spa,59
219,amha1245,AMHARIC,Africa,upsid,37
2641,amii1238,Emmi,Australia,er,32
220,amoo1242,AMO,Africa,upsid,35
2070,amun1246,Amundava,South America,saphon,26
2705,ande1247,Antekerrepenhe,Australia,er,44
2465,andi1255,Andi,Eurasia,ea,68
2138,ando1255,Andoa,South America,saphon,25
1922,ando1256,Andoke,South America,saphon,35
224,ando1256,ANDOKE,South America,upsid,26
1228,anei1239,Aneityum; Anejom̃,Papunesia,ph,26
1661,anfi1235,Anfillo,Africa,ph,48
1703,anga1288,Angami,Eurasia,ra,49
203,anga1290,ANGAATIHA,Papunesia,upsid,21
2918,angg1238,Angkamuthi,Australia,er,24
1551,ango1258,Angolar,Africa,ph,36
2884,angu1242,Anguthimri,Australia,er,36
1658,anii1245,Anii,Africa,ph,36
2651,anin1240,Anindilyakwa,Australia,er,26
2958,anta1253,Antakirinya,Australia,er,23
44,anta1253,Western Desert,Australia,spa,23
225,anta1253,WESTERN DESERT,Australia,upsid,20
1094,anti1245,Antiguan Creole,North America,ph,37
1165,anua1242,Anywa,Africa,ph,47
658,anuf1239,Anufɔ,Africa,aa,43
1246,anuf1239,anufɔ,Africa,ph,59
653,anyi1244,Agni Sanvi,Africa,aa,37
1244,anyi1244,Agni Morofo,Africa,ph,49
1242,anyi1245,Anyi Sanvi,Africa,ph,40
1243,anyi1245,Agni Djuablin,Africa,ph,36
1298,anyi1245,Anyi,Africa,ph,39
1704,aona1235,Ao-Naga,Eurasia,ra,35
497,aona1235,AO,Eurasia,upsid,20
1863,apal1257,Apalaí,South America,saphon,24
1705,apat1240,Apatani,Eurasia,ra,40
2071,apia1248,Apiaká,South America,saphon,22
1953,apin1244,Apinayé,South America,saphon,34
122,apin1244,Apinaye,South America,spa,49
226,apin1244,APINAYE,South America,upsid,30
205,apro1235,AIZI,Africa,upsid,33
1702,apuc1241,Andamanese,Eurasia,ra,35
227,apuc1241,ANDAMANESE,Eurasia,upsid,24
1092,apur1254,Apurinã,South America,ph,40
1804,apur1254,Apurinã,South America,saphon,34
2761,arab1267,Arabana,Australia,er,24
2139,arab1268,Arabela,South America,saphon,29
229,arab1268,ARABELA,South America,upsid,18
2375,arag1245,Aragonese,Eurasia,ea,27
1055,arag1245,Aragonese,Eurasia,ph,45
1166,aran1237,Arandai,Papunesia,ph,18
2044,arao1248,Araona,South America,saphon,23
2072,araw1273,Araweté,South America,saphon,21
1805,araw1276,Lokono,South America,saphon,21
2438,arbe1236,Arbëresh Albanian,Eurasia,ea,36
2487,arbe1236,Arbëresh Albanian,Eurasia,ea,37
1525,arbo1245,Arbore,Africa,ph,59
228,arch1244,ARCHI,Eurasia,upsid,91
1396,argo1244,Argobba,Africa,ph,38
1096,arhu1242,Ika,South America,ph,32
1891,arhu1242,Ika,South America,saphon,21
1954,arik1265,Arikapú,South America,saphon,25
1425,arin1244,Aringa,Africa,ph,49
2909,arit1239,Aritinngithigh,Australia,er,22
1806,asha1243,Asháninka,South America,saphon,22
110,asha1243,Campa,South America,spa,21
288,asha1243,CAMPA,South America,upsid,19
1808,ashe1272,Ashéninka,South America,saphon,28
2598,assa1263,Assamese,Eurasia,ea,36
2159,assa1263,Assamese,Eurasia,ph,33
1706,assa1263,Assamese,Eurasia,ra,37
2516,astu1245,Asturian,Eurasia,ea,26
2571,astu1245,Asturian,Eurasia,ea,27
2917,atam1239,Uradhi,Australia,er,22
2919,atam1239,Atampaya,Australia,er,26
2373,atay1247,Atayal,Papunesia,ea,24
30,atay1247,Atayal,Papunesia,spa,27
562,atay1247,ATAYAL,Papunesia,upsid,26
1550,atti1239,Attie,Africa,ph,47
1169,auuu1241,Au,Papunesia,ph,17
2075,avac1239,Avá-Canoeiro,South America,saphon,24
2467,avar1256,Avar,Eurasia,ea,64
233,avar1256,AVAR,Eurasia,upsid,49
